formula,Temperature,target
CuAs2,1000,0
Cu4As,1000,0
Cu9As4,1000,0
CuAs,1000,0
Cu3As,1000,0
Al2O3,1000,0
As12S13,1000,0
Al2W,1000,0
Sn4As3,1000,0
PrAl3,1000,0
TaAs2,1000,0
Zr4Al3,1000,0
AlCu3,1000,0
ScAs,1000,0
ThAl3,1000,0
Cd3As2,1000,0
NdAs2,1000,0
BaAs3,1000,0
AlP,1000,0
Rb2As3,1000,0
Cs2As3,1000,0
GaAs,1000,0
AlSb,1000,0
As2Ir,1000,0
AsRu,1000,0
CoAs,1000,0
Sr2As,1000,0
Sr5As3,1000,0
As2O3,1000,0
As2O3,1000,0
Co5As2,1000,0
SrAl2,1000,0
La3Al11,1000,0
Th2Al,1000,0
Mn3Al10,1000,0
AlPt2,1000,0
Al6Re,1000,0
Al6Ru,1000,0
Al6Tc,1000,0
ThAl2,1000,0
TmAl,1000,0
Al10V,1000,0
Y3Al2,1000,0
YAs,1000,0
ZrAs,1000,0
ErAs,1000,0
AlCr2,1000,0
SmAs,1000,0
Mo5As4,1000,0
ThAs,1000,0
As2O5,1000,0
Fe12As5,1000,0
Co2As,1000,0
TiAs,1000,0
Ti3Al,1000,0
SiAs,1000,0
AlPt3,1000,0
CaAs3,1000,0
BaAl4,1000,0
TaAs,1000,0
Cu3As,1000,0
NiAs2,1000,0
Al21Pt8,1000,0
NpAs2,1000,0
ThAs,1000,0
Mg3As2,1000,0
VAs,1000,0
EuAl2,1000,0
Pu3Al,1000,0
InAs,1000,0
InAs,1000,0
As2Pd,1000,0
ScAs,1000,0
Cr2As,1000,0
NpAl2,1000,0
CrAs,1000,0
NpAs,1000,0
UAs,1000,0
UAs,1000,0
SiAs2,1000,0
InAs,1000,0
CuAs2,1000,0
Cr2As,1000,0
Co2As,1000,0
MnAs,1000,0
Al2O3,1000,0
Sc3As2,1000,0
Al3Ir,1000,0
AsI3,1000,0
AsCl3,1000,0
AlBr3,1000,0
AsBr3,1000,0
NiAs,1000,0
SmAl2,1000,0
AlH3,1000,0
As2Os,1000,0
Re3As7,1000,0
AlCu,1000,0
AsPd5,1000,0
As2Pt,1000,0
GaAs,1000,0
AlCl3,1000,0
AlCl3,1000,0
PuAs,1000,0
Zr2Al,1000,0
NdAs,1000,0
Pa3As4,1000,0
V4As3,1000,0
TbAs,1000,0
Al2S3,1000,0
Mn3As,1000,0
CoAs2,1000,0
Al8Mo3,1000,0
AsO2,1000,0
CeAs,1000,0
As4S3,1000,0
ZrAs2,1000,0
Ba2As,1000,0
ZrAl2,1000,0
AsF3,1000,0
LuAl3,1000,0
Ni11As8,1000,0
Mn4Al11,1000,0
Cr4As3,1000,0
Mn5As4,1000,0
Mn3As2,1000,0
Sr4As3,1000,0
HoAs,1000,0
LaAs2,1000,0
AsCl5,1000,0
Al4Mo,1000,0
Na3As7,1000,0
Th2Al7,1000,0
Mn4Al19,1000,0
AlAu2,1000,0
Al13Co4,1000,0
AlI3,1000,0
Ca2As3,1000,0
As8S9,1000,0
BaAs2,1000,0
ScAl,1000,0
AlO3,1000,0
AlRh,1000,0
Th3As4,1000,0
AlBr4,1000,0
FeAs,1000,0
CdAs2,1000,0
Te3As2,1000,0
Nb3As,1000,0
NiAs2,1000,0
Cr5As3,1000,0
V5As3,1000,0
GdAs,1000,0
Nb4As3,1000,0
V3As2,1000,0
V4As3,1000,0
As3Ir,1000,0
K3As11,1000,0
Rb3As11,1000,0
Mo2As3,1000,0
AsSe,1000,0
AsS,1000,0
AsS,1000,0
AsS,1000,0
Al12Mo,1000,0
BaAl2,1000,0
AsS,1000,0
As4S3,1000,0
Ti4As3,1000,0
Ba21Al40,1000,0
Al45V7,1000,0
Al22Mo5,1000,0
Nd2Al,1000,0
Np3As4,1000,0
As4C3,1000,0
CrAs,1000,0
Al5Mo,1000,0
La16Al13,1000,0
TiAs,1000,0
La4As3,1000,0
Mo5As4,1000,0
AlAu2,1000,0
Ge3As4,1000,0
Sn3As4,1000,0
PrAl3,1000,0
Rb3As7,1000,0
Si3As4,1000,0
Cs3As11,1000,0
UAl4,1000,0
Hf3As,1000,0
CoAs,1000,0
NiAs,1000,0
YbAs,1000,0
GaAs,1000,0
AlPt3,1000,0
MnAs,1000,0
Mn2As,1000,0
B6As,1000,0
Cu3As4,1000,0
AsN9,1000,0
Al2O3,1000,0
As2S3,1000,0
InAs,1000,0
Na3As,1000,0
AlN,1000,0
TiAs2,1000,0
As8S9,1000,0
K3As7,1000,0
Li3As7,1000,0
Rb3As7,1000,0
Zn3As2,1000,0
AsS,1000,0
K5As4,1000,0
Ba20As13,1000,0
AsS,1000,0
KAs,1000,0
Al2Os,1000,0
ZnAs2,1000,0
Cu2As,1000,0
Al2O3,1000,0
Al2O3,1000,0
Li3As,1000,0
GeAs,1000,0
NbAs2,1000,0
MgAs4,1000,0
As2Ru,1000,0
TmAl3,1000,0
AlSn,1000,0
Al2O3,1000,0
Mg3As2,1000,0
Rb3As,1000,0
LiAs,1000,0
Nb3Al,1000,0
Al2O,1000,0
AlO,1000,0
Cu3As,1000,0
AsPd2,1000,0
As3Rh,1000,0
AlPd,1000,0
Ta5As4,1000,0
Hf3Al2,1000,0
Sc3Al,1000,0
ErAl3,1000,0
GdAl3,1000,0
AsF5,1000,0
CaAs,1000,0
GaAs,1000,0
Tc2As3,1000,0
HoAl3,1000,0
Al2Te5,1000,0
YAs,1000,0
Ni5As2,1000,0
AlB2,1000,0
LaAl3,1000,0
Sr3As,1000,0
TcAs3,1000,0
Zr3As2,1000,0
Tc3As,1000,0
SnAs3,1000,0
SmAs3,1000,0
Hg3As,1000,0
Mg5As,1000,0
LuAl3,1000,0
Hg3As,1000,0
GeAs3,1000,0
MgAs,1000,0
Na3Al,1000,0
Ni3As,1000,0
NpAs3,1000,0
PrAs3,1000,0
Mg2As,1000,0
SiAs3,1000,0
SiAs2,1000,0
SiAs3,1000,0
SnAs3,1000,0
TmAs3,1000,0
TbAs3,1000,0
YAs3,1000,0
Al3Tl,1000,0
AsAu3,1000,0
As3W,1000,0
AlAs,1000,0
Te3As2,1000,0
HfAs,1000,0
Ti3Al,1000,0
LaAu,1000,0
BAs,1000,0
TiAs,1000,0
ZrAs,1000,0
Sm3Au,1000,0
HoAu,1000,0
HfAu,1000,0
DyAu,1000,0
AuN,1000,0
AuN,1000,0
AuC,1000,0
LuAs,1000,0
SmAs,1000,0
Ba3As2,1000,0
TmAu,1000,0
In2Au3,1000,0
CeAu,1000,0
ZrAu2,1000,0
YAu2,1000,0
TiAu2,1000,0
ScAu2,1000,0
LuAu2,1000,0
HfAu2,1000,0
ThAu,1000,0
AuN2,1000,0
ThAu2,1000,0
LaAu,1000,0
CeAu,1000,0
TbAu3,1000,0
LuAu3,1000,0
SrAs,1000,0
NaAu2,1000,0
GdAu2,1000,0
YAu,1000,0
AuSe,1000,0
B2Au,1000,0
TmAu4,1000,0
ScAu4,1000,0
LuAu4,1000,0
VAu4,1000,0
ErAu4,1000,0
CrAu4,1000,0
EuAu2,1000,0
LaAu2,1000,0
VAs2,1000,0
Cd3As2,1000,0
CeAu2,1000,0
As2Se3,1000,0
EuAu,1000,0
Mg3Au,1000,0
HfAu3,1000,0
YAu3,1000,0
ZrAu3,1000,0
SmAu,1000,0
PrAu,1000,0
Y3Au2,1000,0
Tl3Au,1000,0
DyAu3,1000,0
NdAu,1000,0
ErAu3,1000,0
YbAu,1000,0
SmAu6,1000,0
Tb2Au,1000,0
Tm2Au,1000,0
Lu2Au,1000,0
AuN2,1000,0
LaAs2,1000,0
Ga2Au,1000,0
Nd2Au,1000,0
Er2Au,1000,0
La2Au,1000,0
Dy2Au,1000,0
Ga2Au,1000,0
CeAu6,1000,0
Ba3Au2,1000,0
Eu3Au2,1000,0
NdAu6,1000,0
Eu3As4,1000,0
Eu7Au3,1000,0
PaAs2,1000,0
AuCl,1000,0
DyAu,1000,0
DyAu2,1000,0
ErAu,1000,0
HoAu,1000,0
Li3Au,1000,0
LiAu3,1000,0
LuAu,1000,0
Mg2Au,1000,0
Mg3Au,1000,0
MnAu2,1000,0
NdAu,1000,0
PrAu,1000,0
ScAu,1000,0
SmAu,1000,0
TbAu,1000,0
TiAu,1000,0
Ti3Au,1000,0
YAu,1000,0
YbAu4,1000,0
Zr3Au,1000,0
SnAu,1000,0
TiAu2,1000,0
Sn4As3,1000,0
Rb2Au3,1000,0
Cu3As4,1000,0
AsO2,1000,0
BAu3,1000,0
BAu,1000,0
AuCl,1000,0
As3W,1000,0
AsPt3,1000,0
Au3Br,1000,0
Bi3Au,1000,0
Bi3Au,1000,0
Bi3Au,1000,0
CdAu3,1000,0
Cr3As,1000,0
Cr3As,1000,0
CuAu3,1000,0
Ga3As,1000,0
Fe3Au,1000,0
Ga3Au,1000,0
Ga3Au,1000,0
EuAu3,1000,0
EuAu3,1000,0
Fe3Au,1000,0
EuAu3,1000,0
Gd3Au,1000,0
In3Au,1000,0
Ge3As,1000,0
GeAu3,1000,0
Ge3Au,1000,0
HgAu3,1000,0
Ho3As,1000,0
GeAu3,1000,0
Li3Au,1000,0
LiAu3,1000,0
Cs3As,1000,0
Mg149Au,1000,0
MgAu5,1000,0
Mg5Au,1000,0
MgAu2,1000,0
MgAu3,1000,0
MgAu3,1000,0
MgAu5,1000,0
MgAu2,1000,0
MgAu2,1000,0
MnAu3,1000,0
Na3Au,1000,0
Na3Au,1000,0
NaAu3,1000,0
NaAu3,1000,0
OsAu3,1000,0
PAu3,1000,0
PAu3,1000,0
PdAu3,1000,0
Pm3Au,1000,0
PmAs3,1000,0
PmAu3,1000,0
PuAu3,1000,0
Pr3Au,1000,0
PtAu,1000,0
SbAu3,1000,0
SbAu3,1000,0
ScAu3,1000,0
SiAu3,1000,0
Sn3Au,1000,0
Sr3Au,1000,0
TaAs3,1000,0
TbAs3,1000,0
ThAu3,1000,0
TlAu3,1000,0
TiAu3,1000,0
Tl3Au,1000,0
VAu3,1000,0
WAu3,1000,0
YbAs3,1000,0
Zn3Au,1000,0
Nb3Au2,1000,0
Sc3As2,1000,0
Eu3Au,1000,0
As2O3,1000,0
As2S3,1000,0
PbAu2,1000,0
AsS2,1000,0
Cd8Au5,1000,0
As4Se3,1000,0
Ta2Au,1000,0
As2O3,1000,0
Zn3As2,1000,0
DyAu6,1000,0
HoAu6,1000,0
TbAu6,1000,0
MnAu3,1000,0
In2Au3,1000,0
CoAu3,1000,0
LiAu,1000,0
Ti3As,1000,0
UAu2,1000,0
Zn3Au5,1000,0
RbAu5,1000,0
Hf7Au10,1000,0
Bi4Au,1000,0
AuS2,1000,0
AuI2,1000,0
AuBr2,1000,0
AuCl4,1000,0
AsO3,1000,0
ZnAu4,1000,0
VAu,1000,0
TiAu,1000,0
Te3Au,1000,0
Th14Au51,1000,0
Tb14Au51,1000,0
TaAu,1000,0
Sn9Au4,1000,0
Si3Au10,1000,0
Sm14Au51,1000,0
PtAu,1000,0
PdAu,1000,0
Be5Au,1000,0
Pr14Au51,1000,0
NbAu4,1000,0
Nb3Au,1000,0
Nd14Au51,1000,0
MnAu3,1000,0
MnAu4,1000,0
Mg3Au13,1000,0
LiAu,1000,0
K5As4,1000,0
La14Au51,1000,0
InAu3,1000,0
HgAu3,1000,0
HgAu4,1000,0
GeAu3,1000,0
HfAu9,1000,0
FeAu,1000,0
CuAu,1000,0
CuAu4,1000,0
Cu4Au,1000,0
Dy14Au51,1000,0
CoAu4,1000,0
CrAu,1000,0
CdAu,1000,0
Cd3Au,1000,0
Cd3Au8,1000,0
As2Se,1000,0
GaAs,1000,0
Cu2As3,1000,0
MnAu4,1000,0
TiAu4,1000,0
CdAu3,1000,0
Be12Au,1000,0
MnAu,1000,0
MnAu,1000,0
Ca3Au4,1000,0
CaAu,1000,0
BeAu2,1000,0
Nd3Au4,1000,0
KAu5,1000,0
MoAs2,1000,0
Na2Au,1000,0
Sn4Au,1000,0
K3As,1000,0
CdAu,1000,0
Sn2Au,1000,0
Sr3As4,1000,0
CrAs2,1000,0
PaAs,1000,0
Zn3As2,1000,0
As2Rh,1000,0
Th2Au,1000,0
UAs2,1000,0
Te2Au,1000,0
YbAu2,1000,0
ZnAu,1000,0
CdAu,1000,0
Au3F8,1000,0
GeAs2,1000,0
ZnAu3,1000,0
SnAu,1000,0
Mg3Au,1000,0
ZrAu4,1000,0
Ti3Au,1000,0
Hg5Au6,1000,0
SrAu5,1000,0
PbAu2,1000,0
FeAs2,1000,0
Te2Au,1000,0
LuAs,1000,0
Fe2As,1000,0
LaAs,1000,0
NbAs,1000,0
PuAs,1000,0
Eu4As3,1000,0
Ce4As3,1000,0
CuAu3,1000,0
Nb3Au2,1000,0
SnAs,1000,0
As2O3,1000,0
NpAs,1000,0
NiAs2,1000,0
AsRh,1000,0
In2Au,1000,0
Cu3Au,1000,0
Pb2Au,1000,0
AsRh2,1000,0
Zr2Au,1000,0
Pr4As3,1000,0
ErAu,1000,0
ErAu2,1000,0
DyAs,1000,0
CsAu,1000,0
Pr2Au,1000,0
AuBr3,1000,0
Au2O3,1000,0
Nb3Au,1000,0
CdAu,1000,0
AuCl3,1000,0
AsH3,1000,0
AuI,1000,0
Ga2Au,1000,0
YbAu,1000,0
V3As,1000,0
HfAs2,1000,0
Sb3Au,1000,0
AuF5,1000,0
BaAu2,1000,0
BaAu5,1000,0
BeAu,1000,0
Ca3Au,1000,0
Ca5Au2,1000,0
Ca5Au3,1000,0
Ca7Au3,1000,0
Cd3Au,1000,0
Cd5Au3,1000,0
RbAu,1000,0
GaAu,1000,0
GaAu2,1000,0
Hf2Au,1000,0
Ho2Au,1000,0
HoAu3,1000,0
HoAu4,1000,0
KAu2,1000,0
Mg13Au41,1000,0
MgAu3,1000,0
Mn2Au,1000,0
Mn2Au5,1000,0
Mn9Au31,1000,0
Pb3Au,1000,0
SmAu3,1000,0
SnAu5,1000,0
SrAu,1000,0
Sr3Au2,1000,0
Sr7Au3,1000,0
VAu2,1000,0
Zn3Au,1000,0
Ta3As,1000,0
Tl2Au,1000,0
Rb3Au7,1000,0
AuCl,1000,0
SrAu2,1000,0
MgAu,1000,0
CaAu2,1000,0
TmAu,1000,0
CoAs3,1000,0
As4S5,1000,0
Cu5As2,1000,0
Sc5As3,1000,0
AuBr,1000,0
EuAu5,1000,0
In3Au10,1000,0
CuAu,1000,0
Ba3As14,1000,0
AuCl2,1000,0
Cs3As,1000,0
As2O5,1000,0
TmAu2,1000,0
Li15Au4,1000,0
Te2Au,1000,0
In3Au7,1000,0
Nd17Au36,1000,0
Zn3As2,1000,0
TmAu3,1000,0
YbAu3,1000,0
Mn3As2,1000,0
CaAu5,1000,0
Yb5Au3,1000,0
PrAu6,1000,0
Ta3Au,1000,0
InAu3,1000,0
BiAu2,1000,0
Yb7Au3,1000,0
AuBr,1000,0
TbAu2,1000,0
AuSe,1000,0
Yb5Au4,1000,0
Cd3As2,1000,0
V3Au,1000,0
BaAu,1000,0
Yb2Au,1000,0
Ca5Au4,1000,0
Te2Au,1000,0
Ga2Au7,1000,0
Cs3As7,1000,0
CuAu,1000,0
TiAs2,1000,0
U3As4,1000,0
Eu3As4,1000,0
Nb5As3,1000,0
GdAu,1000,0
Mn3Au,1000,0
ZnAu3,1000,0
Ta2As,1000,0
Li27As10,1000,0
In4Au9,1000,0
As12S13,1000,0
As24S25,1000,0
V5As3,1000,0
LaAs,1000,0
ThAs2,1000,0
ZnAs,1000,0
CdAs,1000,0
Sb2Au,1000,0
Tl2Au,1000,0
Cu3As,1000,0
Zn3As2,1000,0
Mg3As2,1000,0
V3Au,1000,0
PuAu3,1000,0
PmAu3,1000,0
NpAu3,1000,0
LaAu3,1000,0
MgAu3,1000,0
CdAu3,1000,0
ThAu3,1000,0
Th3Au4,1000,0
CeAu3,1000,0
PaAu3,1000,0
NdAu3,1000,0
K2Au3,1000,0
Na3As,1000,0
As2Se3,1000,0
Mn4As3,1000,0
AuF3,1000,0
Au2S,1000,0
GeAs,1000,0
Au3N,1000,0
ZnAs3,1000,0
Si3As,1000,0
SiAu3,1000,0
ScAu3,1000,0
Hg3Au,1000,0
In3As,1000,0
Hg3Au,1000,0
PdAu3,1000,0
PdAu3,1000,0
RuAu3,1000,0
RuAu3,1000,0
ReAu3,1000,0
NdAu3,1000,0
LiAu3,1000,0
LaAu3,1000,0
Nd3Au,1000,0
Hf3Au,1000,0
Na3Au,1000,0
NiAu3,1000,0
NiAu3,1000,0
Ni3Au,1000,0
Ni3Au,1000,0
OsAu3,1000,0
Pu3Au,1000,0
SmAs3,1000,0
Si3As,1000,0
TlAu3,1000,0
Th3Au,1000,0
Y2Au,1000,0
YbAu3,1000,0
SnAu3,1000,0
PbAu3,1000,0
P3Au,1000,0
Ga3Au,1000,0
BeAu3,1000,0
Er3As,1000,0
Au3O,1000,0
Au3S,1000,0
AuS,1000,0
Au3Br,1000,0
BAs,1000,0
HoAu2,1000,0
SrAs3,1000,0
TiAu,1000,0
TiAu,1000,0
TbAu,1000,0
SmAu,1000,0
Pd3Au,1000,0
PrAu,1000,0
NdAu,1000,0
MoAs,1000,0
BaTe,1000,0
BaN2,1000,0
HfB12,1000,0
B12W,1000,0
ZrB6,1000,0
LiB,1000,0
LiB,1000,0
TcB,1000,0
TcB,1000,0
TcB,1000,0
TcB,1000,0
HfB6,1000,0
SmB12,1000,0
PrB12,1000,0
NdB12,1000,0
GdB12,1000,0
BaO2,1000,0
BiB,1000,0
FeB,1000,0
BW,1000,0
BP,1000,0
SrB2,1000,0
CaB2,1000,0
BeB2,1000,0
MnB4,1000,0
Mn3B4,1000,0
Ba3P2,1000,0
Ba3Bi2,1000,0
SmB2,1000,0
ZrB,1000,0
Ta3B4,1000,0
ZrB,1000,0
TiB,1000,0
B2W,1000,0
YbB2,1000,0
BC5,1000,0
TcB2,1000,0
Ti2B,1000,0
NpB6,1000,0
Ti3B4,1000,0
Nb3B4,1000,0
BaF2,1000,0
BaC2,1000,0
Ta2B,1000,0
NaB,1000,0
KB,1000,0
BN,1000,0
CsB,1000,0
RbB,1000,0
BRh,1000,0
TcB,1000,0
Ti2B,1000,0
CdB2,1000,0
KB6,1000,0
Ba3Np,1000,0
B2Ru,1000,0
BC5,1000,0
BN,1000,0
BC5,1000,0
BPt2,1000,0
MnB4,1000,0
CrB4,1000,0
BC7,1000,0
BC7,1000,0
B2Mo3,1000,0
B3Os2,1000,0
Feb-04,1000,0
BC7,1000,0
B9N,1000,0
Nb2B3,1000,0
BC7,1000,0
B3Mo,1000,0
FeB,1000,0
CrB,1000,0
Fe3B,1000,0
NpB2,1000,0
ZrB12,1000,0
Tc3B,1000,0
BaTl4,1000,0
SnB6,1000,0
BC7,1000,0
BC5,1000,0
HgB6,1000,0
B6Pb,1000,0
BPt,1000,0
BiB6,1000,0
EuB12,1000,0
TaB,1000,0
NdB4,1000,0
LiB11,1000,0
Nb5B6,1000,0
LiB11,1000,0
LiB11,1000,0
DyB12,1000,0
LiB11,1000,0
NpB12,1000,0
YbB12,1000,0
TbB12,1000,0
NiB12,1000,0
LuB12,1000,0
HoB12,1000,0
ErB12,1000,0
PuB12,1000,0
TmB12,1000,0
BaO2,1000,0
BaP2,1000,0
BaP3,1000,0
GdB4,1000,0
TcB4,1000,0
B3Rh7,1000,0
Re7B3,1000,0
MnB4,1000,0
B4Mo,1000,0
TaB2,1000,0
BW2,1000,0
LuB2,1000,0
BaHg2,1000,0
TiB2,1000,0
BaO,1000,0
LiB11,1000,0
Fe3B,1000,0
CuB5,1000,0
BaO2,1000,0
BaO2,1000,0
B5I,1000,0
BaO10,1000,0
B9C,1000,0
AuC,1000,0
Au3Cl,1000,0
BRu3,1000,0
BIr,1000,0
BOs3,1000,0
Ba3Sb,1000,0
Ba3Na,1000,0
Ba3Li,1000,0
Ba3Eu,1000,0
Ba3Sm,1000,0
Ba3Er,1000,0
Ba3Yb,1000,0
Ba3Th,1000,0
Ba3La,1000,0
BaEu3,1000,0
BaYb3,1000,0
BaYb3,1000,0
Ba3Ce,1000,0
BiB,1000,0
CaAu3,1000,0
Cd3B,1000,0
B4H5,1000,0
CuAu3,1000,0
Ga3B,1000,0
In3B,1000,0
In3B,1000,0
Ge3B,1000,0
GeB,1000,0
K3Ba,1000,0
KBa3,1000,0
Na3B,1000,0
Na3B,1000,0
Nd3Au,1000,0
Sn3B,1000,0
Tb3Au,1000,0
Tl3B,1000,0
Tl3B,1000,0
B4Os,1000,0
NpB4,1000,0
YbB4,1000,0
TaB4,1000,0
Ba3Sn2,1000,0
ReB4,1000,0
BiB5,1000,0
BO3,1000,0
Fe2B7,1000,0
Co5B16,1000,0
B3Pd16,1000,0
B2S3,1000,0
BCl,1000,0
BS2,1000,0
B5H4,1000,0
Ba7Ge6,1000,0
B2F3,1000,0
LiB,1000,0
Cr2B3,1000,0
V5B6,1000,0
CaB4,1000,0
Ba4Pt,1000,0
Ba4Pd,1000,0
BPd6,1000,0
BSe2,1000,0
ZrAu,1000,0
BaGa2,1000,0
Sb3Au,1000,0
Mn4B,1000,0
MgB3,1000,0
LiB3,1000,0
Co4B,1000,0
Cr4B,1000,0
Be4B25,1000,0
BaCa3,1000,0
BaC2,1000,0
Ba2Ge3,1000,0
BC,1000,0
B8O,1000,0
BPd5,1000,0
B8P,1000,0
B8O,1000,0
B4Mo,1000,0
B24Mo7,1000,0
B11Rh18,1000,0
BaSi,1000,0
BH,1000,0
BC3,1000,0
BN,1000,0
BN,1000,0
BN,1000,0
BN,1000,0
B2O3,1000,0
B2O3,1000,0
B2O3,1000,0
BN,1000,0
B2O3,1000,0
BN,1000,0
BN,1000,0
B2O3,1000,0
BN,1000,0
BN,1000,0
BN,1000,0
TiB12,1000,0
BCl,1000,0
BaSe,1000,0
PrB4,1000,0
ThB12,1000,0
LuB6,1000,0
PrB6,1000,0
TbB6,1000,0
ErB6,1000,0
BN,1000,0
BN,1000,0
Ta3B2,1000,0
B6O,1000,0
B3Ru2,1000,0
B13P2,1000,0
NiB,1000,0
Be2B,1000,0
ZrB2,1000,0
BP,1000,0
VB2,1000,0
BaS,1000,0
UB2,1000,0
YB2,1000,0
Mg3Au,1000,0
Cr5B3,1000,0
Re3B,1000,0
Cr2B,1000,0
BN,1000,0
NbAu2,1000,0
NdB4,1000,0
BN,1000,0
Pr2B5,1000,0
LiB,1000,0
PrB3,1000,0
Ba2Sb3,1000,0
B3Ru7,1000,0
ThB6,1000,0
ReB2,1000,0
ErB2,1000,0
BMo,1000,0
Fe2B,1000,0
NdB6,1000,0
CeB4,1000,0
HfB2,1000,0
TbB4,1000,0
Mn2B,1000,0
Co3B,1000,0
PuB4,1000,0
BPd3,1000,0
DyB2,1000,0
Ni3B,1000,0
Nb3B2,1000,0
FeB,1000,0
CoB,1000,0
EuB6,1000,0
V3B2,1000,0
Ni23B6,1000,0
CeB6,1000,0
BaTe2,1000,0
BRh2,1000,0
Ba3Ge4,1000,0
BPt,1000,0
BaHg,1000,0
YB6,1000,0
GdB6,1000,0
UB12,1000,0
ScB2,1000,0
HoB2,1000,0
BaIn4,1000,0
NaB15,1000,0
BCl3,1000,0
BI3,1000,0
BBr3,1000,0
BCl,1000,0
B2Mo,1000,0
BCl2,1000,0
SrB6,1000,0
BMo2,1000,0
Ni2B,1000,0
NbB,1000,0
CrB,1000,0
B2Pd5,1000,0
Na3B20,1000,0
BN,1000,0
LaB6,1000,0
DyB4,1000,0
B13H19,1000,0
P3Au2,1000,0
PuB,1000,0
Li5B4,1000,0
CrB4,1000,0
Be4B,1000,0
B4H5,1000,0
B7H10,1000,0
BF2,1000,0
B2H3,1000,0
BF3,1000,0
AuSe,1000,0
B2H5,1000,0
Gd2B5,1000,0
B6P,1000,0
ErB4,1000,0
B2Os,1000,0
Ta5B6,1000,0
ReB,1000,0
B10H13,1000,0
B3H4,1000,0
B5H8,1000,0
B4W,1000,0
B9H11,1000,0
B3H5,1000,0
B5H9,1000,0
Na2B29,1000,0
BaSi23,1000,0
BaP8,1000,0
BaZn5,1000,0
PrAu2,1000,0
Ba10Ga,1000,0
BaZn2,1000,0
B5H11,1000,0
B2O3,1000,0
B17F27,1000,0
B5F6,1000,0
BaCd11,1000,0
BaIn,1000,0
B36O5,1000,0
BN,1000,0
HfB,1000,0
MgB4,1000,0
CrB2,1000,0
YbB6,1000,0
GdB2,1000,0
NbB2,1000,0
ZrB,1000,0
Co2B,1000,0
PuB6,1000,0
B8Ru11,1000,0
BaCd,1000,0
B8O,1000,0
B4C,1000,0
B13N2,1000,0
BS2,1000,0
ThB4,1000,0
Fe23B6,1000,0
B12S,1000,0
BF3,1000,0
BRh,1000,0
Nd2B5,1000,0
BaSn2,1000,0
BaCl2,1000,0
B4Rh5,1000,0
BCl,1000,0
TmB4,1000,0
TbB4,1000,0
DyB6,1000,0
ScB2,1000,0
Fe2B,1000,0
SiB3,1000,0
V3B4,1000,0
HoB4,1000,0
Feb-02,1000,0
Ni4B3,1000,0
B3H5,1000,0
Cr2B,1000,0
BN,1000,0
B2W,1000,0
MgAu3,1000,0
ErB4,1000,0
Sm2B5,1000,0
B5W2,1000,0
TmB6,1000,0
HoB6,1000,0
LuB4,1000,0
B4C,1000,0
B2S3,1000,0
B13C2,1000,0
PuB2,1000,0
MnB2,1000,0
BN,1000,0
BN,1000,0
B2O,1000,0
MnB,1000,0
UB4,1000,0
BN,1000,0
Ba3Pb5,1000,0
Li5B4,1000,0
B9C,1000,0
BH3,1000,0
YB4,1000,0
Co23B6,1000,0
Ni4B3,1000,0
BaCu13,1000,0
BN,1000,0
Te3Au2,1000,0
BaZn13,1000,0
K3B17,1000,0
BBr,1000,0
K11B62,1000,0
BN,1000,0
B5H9,1000,0
B4C,1000,0
SmB6,1000,0
B5H7,1000,0
B10H13,1000,0
B9H11,1000,0
B2O3,1000,0
B5Mo2,1000,0
BaSi2,1000,0
LaB4,1000,0
BPd2,1000,0
BaSe2,1000,0
BaSe3,1000,0
B84O11,1000,0
B8O,1000,0
MgB2,1000,0
SiB6,1000,0
B10H13,1000,0
YB12,1000,0
BW,1000,0
ReB3,1000,0
TiB,1000,0
BN,1000,0
TmB2,1000,0
B4C,1000,0
B5W2,1000,0
Ba2Cd,1000,0
Ba2Hg,1000,0
MnB,1000,0
SmB4,1000,0
BPt3,1000,0
PaB3,1000,0
PmB3,1000,0
CaB6,1000,0
B2S3,1000,0
ScB12,1000,0
Cr3B4,1000,0
BaZn,1000,0
V2B3,1000,0
BaB6,1000,0
B2Mo,1000,0
TbB2,1000,0
Zn3B,1000,0
Zn3B,1000,0
Si3B,1000,0
In3Au,1000,0
FeAu3,1000,0
Fe3B,1000,0
Ge3B,1000,0
Ge3B,1000,0
MgB7,1000,0
SiB,1000,0
SiB4,1000,0
Sn3B,1000,0
SnB,1000,0
Sn3B,1000,0
Ba3Tb,1000,0
Tc7B3,1000,0
Th3B,1000,0
Ga3B,1000,0
BN,1000,0
Ba3Er,1000,0
BC,1000,0
BaTh3,1000,0
BaNd,1000,0
BaCe,1000,0
Ba2Si,1000,0
NdB4,1000,0
VB,1000,0
BOs,1000,0
BSb,1000,0
TcB,1000,0
TcB,1000,0
BMo,1000,0
BeC2,1000,0
LiBe,1000,0
BiI3,1000,0
BaO,1000,0
BaPd,1000,0
BeSe,1000,0
Ba5Sb4,1000,0
BaSi2,1000,0
Be2Si,1000,0
Be2Zn,1000,0
Ba3N2,1000,0
Ba3Sb2,1000,0
Be3N2,1000,0
HfBe,1000,0
BaC2,1000,0
Ba2Zn,1000,0
Bi3O2,1000,0
Be5Fe,1000,0
BeNi,1000,0
Mg3Bi,1000,0
Mg2Bi,1000,0
Mg5Bi,1000,0
Mg3Bi,1000,0
MgBi,1000,0
MgBi,1000,0
Sn3Bi,1000,0
BaN,1000,0
LiBe,1000,0
SmBi,1000,0
